TransactionId,Voucher,Amount (Original),Amount (Base USD),Amount (Base),Currency (Original),Account Code,HFM Account,Journal Type,Journal Desc,Customer or Supplier,Transaction Date,Transaction Entered By,Transaction Entered Date,Transaction Updated By,Transaction Updated Date,COY_ID,Entity Name,Vessel AUX,Reference,Updated in ODP,Transaction Open,Transaction Text
VGR731711154,AUTO,-10326.4,-8000,-10326.4,USD,1200000,BS20101,SR,Sales Receipt,,29-08-2025,Nishant Jain,17:48.7,Nishant Jain,17:48.7,,,,,03:48.5,Yes,ARABELLA
VGR731711601,AUTO,-10907.26,-8450,-10907.26,USD,1200000,BS20101,SR,Sales Receipt,,29-08-2025,Nishant Jain,18:28.0,Nishant Jain,18:28.0,,,,,03:48.5,Yes,TS CHENNAI
VGR731711614,AUTO,-11509.64,-8916.67,-11509.64,USD,1200000,BS20101,SR,Sales Receipt,,29-08-2025,Nishant Jain,18:56.6,Nishant Jain,18:56.7,,,,,03:48.5,Yes,TOP MARINE
VGR731711687,AUTO,-21457.81,-16623.65,-21457.81,USD,1200000,BS20101,SR,Sales Receipt,,29-08-2025,Nishant Jain,19:54.6,Nishant Jain,19:54.6,,,,,03:48.5,Yes,ASIA UNITY
VGR731713066,AUTO,-24352.25,0,-24352.25,SGD,5940000,IS431000,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exch.Reval.- Group Purch.Invoices
VGR731713067,AUTO,64.81,0,64.81,SGD,5940000,IS431000,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. AGENTS,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exch.Reval.- Sales Invoices
VGR731713068,AUTO,-9.91,-10.66,-9.91,SGD,5940000,IS431000,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. AGENTS,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exch.Reval.- Purch.Invoices
VGR731713069,AUTO,-1908.1,-6889.51,-1908.1,SGD,5940000,IS431000,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. AGENTS,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exch.Reval.- Sales Invoices
VGR731713071,AUTO,6382.14,6889.51,6382.14,SGD,5940000,IS431000,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR731713072,AUTO,-0.01,0,-0.01,USD,3203080,IGNORE,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0159,SSCM SHIP SUPPLY CHAIN MANAGEMENT BRANCH,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR731713125,AUTO,-10.82,0,-10.82,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VCREGSM0265,CSL V.Crew (Shanghai) Limited,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713126,AUTO,-43.66,0,-43.66,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VCORGSE0060,VVA - Vouvray Acquisition Ltd,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713127,AUTO,-45.23,0,-45.23,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0159,SSCM SHIP SUPPLY CHAIN MANAGEMENT BRANCH,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713128,AUTO,-61.76,0,-61.76,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0257,VPSS IT INFRASTRUCTURE,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713129,AUTO,-68.35,0,-68.35,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0174,VGGS V.GROUP GLOBAL (SINGAPORE) Pte Ltd.,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713130,AUTO,-81.34,0,-81.34,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VCREGSM0041,VGP - V.Group Manpower Services,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713131,AUTO,-100.89,0,-100.89,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713132,AUTO,-100.92,0,-100.92,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSE0072,GMFL - Global Marine Travel LLC,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713133,AUTO,-125.54,0,-125.54,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0047,GLW - V.Ships UK Ltd ,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713134,AUTO,-137.12,0,-137.12,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713135,AUTO,-176.11,0,-176.11,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSE0075,MTS - MSD Management (NEW),,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713136,AUTO,-254.41,0,-254.41,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713137,AUTO,-341.26,0,-341.26,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0146,SCL SeaTec China Limited,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713138,AUTO,-492.77,0,-492.77,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713139,AUTO,-584.51,0,-584.51,SGD,1210000,BS26100,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731713141,AUTO,1908.1,6889.51,1908.1,SGD,1200000,BS20101,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. AGENTS,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exch.Reval.- Sales Invoices
VGR731713142,AUTO,-64.81,0,-64.81,SGD,1200000,BS20101,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. AGENTS,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exch.Reval.- Sales Invoices
VGR731713143,AUTO,2624.69,0,2624.69,SGD,5940000,IS431000,ER,Exchange Revaluation,V.SHIPS EXCH.REVAL. GROUP,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exch.Reval.- Group Sales Invoices
VGR731714388,259512V7,715.01,553.93,715.01,SGD,3203075,IGNORE,BV,Bank Voucher,,28-08-2025,Nishant Jain,43:00.0,Nishant Jain,43:00.0,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731715399,259514V7,-2260.17,-1750.98,-2260.17,SGD,3203075,IGNORE,BV,Bank Voucher,,25-08-2025,Nishant Jain,59:15.0,Nishant Jain,59:15.0,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731715615,259515V7,-348.8,-270.22,-348.8,SGD,3203075,IGNORE,BV,Bank Voucher,,27-08-2025,Nishant Jain,01:46.6,Nishant Jain,01:46.7,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731715706,259516V7,-52491.82,-40666.11,-52491.82,SGD,3203075,IGNORE,BV,Bank Voucher,,27-08-2025,Nishant Jain,04:49.6,Nishant Jain,04:49.7,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731716255,AUTO,28.77,22.29,28.77,SGD,5940000,IS431000,SR,Sales Receipt,,29-08-2025,Nishant Jain,12:09.2,Nishant Jain,12:09.3,,,,,03:48.5,Yes,CL MONA
VGR731716256,AUTO,5202.09,4052.42,5202.09,USD,1200000,BS20101,SR,Sales Receipt,,29-08-2025,Nishant Jain,12:09.2,Nishant Jain,12:09.4,,,,,03:48.5,Yes,CL MONA
VGR731716283,AUTO,-56.8,-44,-56.8,SGD,5940000,IS431000,SR,Sales Receipt,,29-08-2025,Nishant Jain,12:38.3,Nishant Jain,12:38.4,,,,,03:48.5,Yes,PACIFIC VIOLET
VGR731716284,AUTO,-10269.6,-8000,-10269.6,USD,1200000,BS20101,SR,Sales Receipt,,29-08-2025,Nishant Jain,12:38.3,Nishant Jain,12:38.4,,,,,03:48.5,Yes,PACIFIC VIOLET
VGR731717946,259523V7,12372.8,9585.37,12372.8,USD,4900350,IS361100,AV,Journal Voucher (Reversing),,31-08-2025,Savita Gaikwad,32:50.3,Mini Nair,19:45.0,VSERGSM0091,VSCN V.Ships Management (India) Private Limited,,,03:48.5,Yes,Accrual P08 chennai staff
VGR731718819,AUTO,-103.28,-80.01,-103.28,SGD,5940000,IS431000,SR,Sales Receipt,,29-08-2025,Nishant Jain,45:04.9,Nishant Jain,45:04.9,,,,,03:48.5,Yes,V.SHIPS (SHANGHAI) LIMITED
VGR731718820,AUTO,-18674.1,-14547.09,-18674.1,USD,1210000,BS26100,SR,Sales Receipt,,29-08-2025,Nishant Jain,45:04.9,Nishant Jain,45:05.0,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,Yes,V.SHIPS (SHANGHAI) LIMITED
VGR731731517,AUTO,-2222.7,0,-2222.7,SGD,5940000,IS431000,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,37:30.2,,,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR731773691,259656V7,128370.06,99450,128370.06,USD,1240000,BS25100,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,59:18.8,rehman shaikh,04:22.2,,,,,44:19.4,Yes,Supt days accrual for P08
VGR731785886,259532V7,5600,4338.39,5600,SGD,5300100,IS341200,AV,Journal Voucher (Reversing),,31-08-2025,Savita Gaikwad,20:36.7,Mini Nair,17:53.4,,,,,03:48.5,Yes,Telephone exp accrual P08
VGR731177712,259305V7,-25.66,0,-25.66,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,BRASSA,,03:48.5,Yes,Exchange Difference
VGR731180626,259379V7,-504.72,-391.01,-504.72,SGD,1243810,BS22000,JV,Journal Voucher,,11-08-2025,Savita Gaikwad,46:08.7,Mini Nair,11:51.4,,,BRASSA,,03:48.5,No,TWDS Deck officer course-16-18 June 25-John Paolo.
VGR731180628,259379V7,463.05,358.73,463.05,SGD,1243810,BS22000,JV,Journal Voucher,,11-08-2025,Savita Gaikwad,46:08.7,Mini Nair,11:51.4,,,BRASSA,,03:48.5,No,TWDS Deck officer course-16-18 June 25-John Paolo.
VGR731358277,259381V7,-45.76,-35.45,-45.76,USD,1243810,BS22000,JV,Journal Voucher,,14-08-2025,Ketan Chinchankar,55:06.5,Mini Nair,12:12.0,,,BRASSA,VSA-2025-42566,03:48.5,No,Marine Traffic - Fleet Operations
VGR731423180,259421V7,-5163.2,-4000,-5163.2,USD,1243810,BS22000,JV,Journal Voucher,,21-08-2025,Ketan Chinchankar,26:51.9,Mini Nair,12:39.1,,,AFRGAS,,03:48.5,No,BP Shipping-AFRICA GAS Inspection
VGR731468254,259398V7,45.76,35.45,45.76,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,22-08-2025,Savita Gaikwad,11:51.8,Savita Gaikwad,11:51.8,,,BRASSA,,03:48.5,No,Marine Traffic - Fleet Operations
VGR731559915,259406V7,30.35,23.51,30.35,SGD,1243810,BS22000,MI,Purchase Invoice,Staff Aman Ghori,26-08-2025,Amol Kunkerkar,50:58.8,girisha shirke,09:47.6,,,BRASSA,EXPENSES-AUG'25-1,03:48.5,No,Aman Ghori-TRAVEL EXPENSES
VGR731559921,259419V7,50,38.74,50,SGD,1243810,BS22000,MI,Purchase Invoice,MITSUI SOKO SINGAPORE,31-08-2025,Amol Kunkerkar,51:14.2,girisha shirke,09:45.9,,,AFRGAS,SSMRM25080028A,03:48.5,No,ON SITE INSPECTION/STORAGE - AUG'2025
VGR731579683,259404V7,100,77.47,100,SGD,1243810,BS22000,MI,Purchase Invoice,STAFF Guo Wei,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.2,,,ASIAEV,EXPENSES-AUG'25-6,00:37.1,No,Guo Wei-TRAVEL EXPENSES
VGR731579685,259402V7,55.5,43,55.5,SGD,1243810,BS22000,MI,Purchase Invoice,STAFF Guo Wei,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.2,,,ASIALB,EXPENSES-AUG'25-4,00:37.1,No,Guo Wei-TRAVEL EXPENSES
VGR731579688,259399V7,440.2,341.03,440.2,SGD,1243810,BS22000,MI,Purchase Invoice,STAFF Guo Wei,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.2,,,OSPREY,EXPENSES- AUGUST'25-1,03:48.5,No,Guo Wei- TRAVEL EXPENSES
VGR731592228,259461V7,504.72,391.01,504.72,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,59:00.2,Savita Gaikwad,59:00.2,,,BRASSA,,03:48.5,No,TWDS Deck officer course-16-18 June 25-John Paolo.
VGR731592230,259462V7,-2756.25,-2135.3,-2756.25,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,59:00.2,Savita Gaikwad,59:00.2,,,BRASSA,,03:48.5,No,Pilotage Exemption Course - 24 Jun'25
VGR731592232,259463V7,-463.05,-358.73,-463.05,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,59:00.2,Savita Gaikwad,59:00.2,,,BRASSA,,03:48.5,No,TWDS Deck officer course-16-18 June 25-John Paolo.
VGR731666660,259503V7,-440.2,-341.03,-440.2,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,29-08-2025,Savita Gaikwad,28:09.2,Savita Gaikwad,28:09.2,,,OSPREY,,03:48.5,No,Guo Wei- TRAVEL EXPENSES
VGR731666664,259505V7,5163.2,4000,5163.2,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,29-08-2025,Savita Gaikwad,28:09.2,Savita Gaikwad,28:09.2,,,AFRGAS,,03:48.5,No,BP Shipping-AFRICA GAS Inspection
VGR731666666,259506V7,-50,-38.74,-50,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,29-08-2025,Savita Gaikwad,28:09.2,Savita Gaikwad,28:09.2,,,AFRGAS,,03:48.5,No,ON SITE INSPECTION/STORAGE - AUG'2025
VGR731666668,259507V7,-30.35,-23.51,-30.35,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,29-08-2025,Savita Gaikwad,28:09.2,Savita Gaikwad,28:09.2,,,BRASSA,,03:48.5,No,Aman Ghori-TRAVEL EXPENSES
VGR731828525,259652V7,1161.72,900,1161.72,USD,1240000,BS25100,AV,Journal Voucher (Reversing),,31-08-2025,Savita Gaikwad,30:52.1,Mini Nair,49:16.7,,,,,03:48.5,Yes,Vessel visit charges -Jadroplov Aman Ghori
VGR731848068,259660V7,387,299.81,387,SGD,5920000,IS401000,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,34:23.3,Mini Nair,21:20.9,,,,,03:48.5,Yes,Bad Debts_Aug 25 IFRS 9
VGR731849171,259659V7,3247.82,2516.13,3247.82,USD,1240000,BS25100,AV,Journal Voucher (Reversing),,31-08-2025,Savita Gaikwad,56:04.3,Mini Nair,06:03.2,,,,,03:48.5,Yes,AM Preside_13 days accrual 
VGR731850594,AUTO,-0.46,0,-0.46,SGD,5940000,IS431000,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,26:13.6,,,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR731713103,AUTO,500.23,0,500.23,USD,3065047,BS36600,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR731666670,259508V7,-142,-110.01,-142,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,29-08-2025,Savita Gaikwad,28:09.2,Savita Gaikwad,28:09.2,,,KKMARL,,03:48.5,No,Guo Wei-TRAVEL EXPENSES
VGR731669114,259388V7,720.58,558.24,720.58,USD,1243810,BS22000,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),22-08-2025,Arti Auvlolo,03:16.9,Arti Auvlolo,03:16.9,,,ASIUNI,CHEN-2025-870,00:37.1,No,Asia Unity-Christopher King-Reclass
VGR731773688,259656V7,-2194.36,-1700,-2194.36,USD,4000613,IS113250,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,59:18.8,rehman shaikh,04:22.2,,,KKMARL,,44:19.4,Yes,Supt days accrual for P08
VGR731773690,259656V7,-5485.9,-4250,-5485.9,USD,4000613,IS113250,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,59:18.8,rehman shaikh,04:22.2,,,BRASSA,,44:19.4,Yes,Supt days accrual for P08
VGR729528846,259520V7,399.33,309.7,399.33,SGD,5400000,IS354100,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,53:16.4,Mini Nair,11:00.3,,,,,03:48.5,Yes,Prepayment AIG ASIA PACIFIC INSURANCE PTE LTD 1000153062/9008/000
VGR730631345,258931V7,-60866.03,-47700.65,-60866.03,SGD,3101000,BS31100,MI,Purchase Invoice,HONG FOK COMMERCIAL PTE LTD,01-08-2025,Amol Kunkerkar,44:36.6,girisha shirke,15:18.5,,,,10014394,03:48.5,No,HONG FOK COMMERCIAL PTE LTD
VGR731085087,259272V7,-25.82,-20,-25.82,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,SAHGAS,,03:48.5,No,EPA VESSEL-VGP ANNUAL REPORT-2024
VGR731085089,259272V7,0.3,0,0.3,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,SAHGAS,,03:48.5,No,Exchange Difference
VGR731085090,259272V7,-0.3,0,-0.3,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,SAHGAS,,03:48.5,Yes,Exchange Difference
VGR731085091,259273V7,-50,-38.74,-50,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,SAHGAS,,03:48.5,No,ON SITE INSPECTION/STORAGE - JULY'2025
VGR731085093,259274V7,-12.91,-10,-12.91,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,hbras2,,03:48.5,No,EPA VESSEL-VGP ANNUAL REPORT-2024
VGR731085095,259274V7,0.15,0,0.15,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,hbras2,,03:48.5,No,Exchange Difference
VGR731085096,259274V7,-0.15,0,-0.15,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,hbras2,,03:48.5,Yes,Exchange Difference
VGR731085097,259275V7,-12.91,-10,-12.91,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,HOESY,,03:48.5,No,EPA VESSEL-VGP ANNUAL REPORT-2024
VGR731085099,259275V7,0.15,0,0.15,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,HOESY,,03:48.5,No,Exchange Difference
VGR731085100,259275V7,-0.15,0,-0.15,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,HOESY,,03:48.5,Yes,Exchange Difference
VGR731085101,259276V7,-12.91,-10,-12.91,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,SAPEGA,,03:48.5,No,EPA VESSEL-VGP ANNUAL REPORT-2024
VGR731085103,259276V7,0.15,0,0.15,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,SAPEGA,,03:48.5,No,Exchange Difference
VGR731085104,259276V7,-0.15,0,-0.15,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,SAPEGA,,03:48.5,Yes,Exchange Difference
VGR731085105,259277V7,-359.7,-278.66,-359.7,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,OCEETH,,03:48.5,No,"TWDS HOTEL STAY-Chalath, Vinesh-29/06/25-04/07/25
"
VGR731085106,259277V7,-215.82,-167.2,-215.82,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,OCEETH,,03:48.5,No,"TWDS HOTEL STAY-Chalath, Vinesh-06/07/25-08/07/25
"
VGR731085107,259277V7,-86.69,-67.16,-86.69,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,OCEETH,,03:48.5,No,Alby Ang Eng Kiat-TRAVEL EXPENSES
VGR731085117,259280V7,-1395.46,-1081.08,-1395.46,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,STRAIT,,03:48.5,No,VESON NAUTICAL - 15/06/25 TO 14/06/26 STRAITS STAR
VGR731085119,259280V7,16,0,16,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,STRAIT,,03:48.5,No,Exchange Difference
VGR731085120,259280V7,-16,0,-16,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,STRAIT,,03:48.5,Yes,Exchange Difference
VGR731177717,259307V7,-2237.9,-1733.73,-2237.9,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,hbras2,,03:48.5,No,"DOC Initial Audit,DOC Periodical (Annual) Audit"
VGR731177719,259307V7,25.66,0,25.66,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,hbras2,,03:48.5,No,Exchange Difference
VGR731177720,259307V7,-25.66,0,-25.66,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,hbras2,,03:48.5,Yes,Exchange Difference
VGR731177721,259308V7,-2237.78,-1733.64,-2237.78,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,HOESY,,03:48.5,No,"DOC Initial Audit,DOC Periodical (Annual) Audit"
VGR731177723,259308V7,25.66,0,25.66,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,HOESY,,03:48.5,No,Exchange Difference
VGR731177724,259308V7,-25.66,0,-25.66,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,HOESY,,03:48.5,Yes,Exchange Difference
VGR731177725,259309V7,-2237.78,-1733.64,-2237.78,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SAHGAS,,03:48.5,No,"DOC Initial Audit,DOC Periodical (Annual) Audit"
VGR731177726,259309V7,-160.34,-124.22,-160.34,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SAHGAS,,03:48.5,No,STAFF Sachin Shrivastava-T&E - 07.07.2025-Lunch with C/Engrr Mr. Faizal Rana (Sahara Gas)
